        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumberofSelectedOccupiedBands)
      0.38190955      0.73561275      0.00073176      0.00120003      0.13810061      0.16660481      0.36264672      0.38221192      0.49994079      0.50014506      0.61782064      0.63740391      0.83382160      0.86205517      0.99878050
      0.38442211      0.73550882      0.00074763      0.00121410      0.13819842      0.16674784      0.36272446      0.38235515      0.49992999      0.50015640      0.61767513      0.63732616      0.83369148      0.86196079      0.99876770
      0.38693467      0.73540425      0.00076319      0.00122712      0.13831706      0.16688993      0.36280444      0.38249288      0.49991932      0.50016754      0.61753487      0.63724612      0.83356239      0.86184549      0.99875602
      0.38944724      0.73529918      0.00077834      0.00123903      0.13845789      0.16703053      0.36288689      0.38262477      0.49990879      0.50017846      0.61740019      0.63716353      0.83343484      0.86170792      0.99874552
      0.39195980      0.73519376      0.00079303      0.00124975      0.13862231      0.16716904      0.36297206      0.38275048      0.49989841      0.50018915      0.61727143      0.63707812      0.83330940      0.86154664      0.99873625
      0.39447236      0.73508816      0.00080715      0.00125921      0.13881181      0.16730480      0.36306021      0.38286964      0.49988819      0.50019957      0.61714893      0.63698963      0.83318670      0.86136020      0.99872825
      0.39698492      0.73498257      0.00082064      0.00126733      0.13902792      0.16743711      0.36315166      0.38298191      0.49987815      0.50020973      0.61703303      0.63689773      0.83306742      0.86114705      0.99872160
      0.39949749      0.73487721      0.00083342      0.00127404      0.13927224      0.16756517      0.36324671      0.38308692      0.49986829      0.50021961      0.61692408      0.63680208      0.83295233      0.86090559      0.99871634
      0.40201005      0.73477229      0.00084539      0.00127925      0.13954644      0.16768814      0.36334572      0.38318431      0.49985862      0.50022919      0.61682243      0.63670233      0.83284224      0.86063417      0.99871254
      0.40452261      0.73466806      0.00085648      0.00128287      0.13985224      0.16780508      0.36344906      0.38327371      0.49984915      0.50023847      0.61672843      0.63659807      0.83273805      0.86033108      0.99871027
      0.40703518      0.73456480      0.00086662      0.00128482      0.14019141      0.16791499      0.36355713      0.38335476      0.49983989      0.50024742      0.61664245      0.63648888      0.83264072      0.85999457      0.99870958
      0.40954774      0.73446280      0.00087571      0.00128501      0.14056576      0.16801678      0.36367039      0.38342708      0.49983085      0.50025603      0.61656484      0.63637430      0.83255130      0.85962283      0.99871055
      0.41206030      0.73436236      0.00088370      0.00128334      0.14097714      0.16810929      0.36378930      0.38349030      0.49982204      0.50026431      0.61649597      0.63625381      0.83247091      0.85921404      0.99871323
      0.41457286      0.73426382      0.00089050      0.00127974      0.14142743      0.16819127      0.36391440      0.38354406      0.49981346      0.50027222      0.61643618      0.63612688      0.83240076      0.85876636      0.99871772
      0.41708543      0.73416752      0.00089604      0.00127411      0.14191851      0.16826140      0.36404625      0.38358800      0.49980513      0.50027976      0.61638585      0.63599292      0.83234212      0.85827794      0.99872406
      0.41959799      0.73407380      0.00090026      0.00126635      0.14245225      0.16831827      0.36418546      0.38362173      0.49979705      0.50028693      0.61634532      0.63585127      0.83229633      0.85774695      0.99873234
      0.42211055      0.73398303      0.00090309      0.00125639      0.14303047      0.16836043      0.36433270      0.38364492      0.49978923      0.50029372      0.61631495      0.63570124      0.83226481      0.85717162      0.99874262
      0.42462312      0.73389553      0.00090447      0.00124413      0.14365491      0.16838636      0.36448871      0.38365719      0.49978167      0.50030012      0.61629509      0.63554208      0.83224899      0.85655026      0.99875497
      0.42713568      0.73381163      0.00090434      0.00122951      0.14432719      0.16839454      0.36465428      0.38365821      0.49977439      0.50030612      0.61628609      0.63537294      0.83225033      0.85588130      0.99876945
      0.42964824      0.73373161      0.00090264      0.00121244      0.14504875      0.16838343      0.36483028      0.38364763      0.49976739      0.50031172      0.61628829      0.63519292      0.83227029      0.85516339      0.99878612
      0.43216080      0.73365565      0.00089931      0.00119286      0.14582076      0.16835158      0.36501764      0.38362511      0.49976067      0.50031692      0.61630202      0.63500106      0.83231023      0.85439543      0.99880504
      0.43467337      0.73358384      0.00089430      0.00117072      0.14664402      0.16829763      0.36521739      0.38359034      0.49975424      0.50032172      0.61632762      0.63479628      0.83237141      0.85357669      0.99882624
      0.43718593      0.73351613      0.00088754      0.00114597      0.14751886      0.16822046      0.36543065      0.38354298      0.49974810      0.50032612      0.61636541      0.63457743      0.83245483      0.85270696      0.99884978
      0.43969849      0.73345222      0.00087898      0.00111858      0.14844496      0.16811922      0.36565861      0.38348272      0.49974228      0.50033012      0.61641572      0.63434325      0.83256120      0.85178665      0.99887566
      0.44221106      0.73339156      0.00086856      0.00108855      0.14942119      0.16799357      0.36590257      0.38340924      0.49973677      0.50033370      0.61647889      0.63409242      0.83269071      0.85081704      0.99890390
      0.44472362      0.73333320      0.00085623      0.00105587      0.15044531      0.16784377      0.36616389      0.38332221      0.49973161      0.50033687      0.61655527      0.63382351      0.83284290      0.84980052      0.99893450
      0.44723618      0.73327572      0.00084195      0.00102057      0.15151374      0.16767097      0.36644402      0.38322127      0.49972683      0.50033961      0.61664523      0.63353502      0.83301642      0.84874085      0.99896742
      0.44974874      0.73321707      0.00082570      0.00098272      0.15262123      0.16747743      0.36674444      0.38310606      0.49972247      0.50034187      0.61674919      0.63322542      0.83320872      0.84764353      0.99900262
      0.45226131      0.73315448      0.00080749      0.00094238      0.15376043      0.16726686      0.36706663      0.38297613      0.49971861      0.50034361      0.61686761      0.63289319      0.83341578      0.84651623      0.99904002
      0.45477387      0.73308427      0.00078736      0.00089969      0.15492153      0.16704477      0.36741201      0.38283101      0.49971534      0.50034473      0.61700103      0.63253684      0.83363169      0.84536918      0.99907954
      0.45728643      0.73300167      0.00076545      0.00085477      0.15609181      0.16681879      0.36778186      0.38267012      0.49971282      0.50034513      0.61715010      0.63215509      0.83384825      0.84421567      0.99912105
      0.45979899      0.73290071      0.00074196      0.00080780      0.15725525      0.16659915      0.36817723      0.38249279      0.49971121      0.50034464      0.61731554      0.63174688      0.83405455      0.84307253      0.99916440
      0.46231156      0.73277402      0.00071720      0.00075900      0.15839218      0.16639899      0.36859876      0.38229825      0.49971075      0.50034304      0.61749822      0.63131157      0.83423647      0.84196055      0.99920943
      0.46482412      0.73261270      0.00069157      0.00070860      0.15947897      0.16623473      0.36904664      0.38208563      0.49971172      0.50034008      0.61769911      0.63084904      0.83437636      0.84090475      0.99925594
      0.46733668      0.73240656      0.00066560      0.00065685      0.16048827      0.16612609      0.36952044      0.38185397      0.49971446      0.50033543      0.61791928      0.63035982      0.83445329      0.83993397      0.99930373
      0.46984925      0.73214525      0.00063988      0.00060403      0.16139041      0.16609476      0.37001901      0.38160229      0.49971932      0.50032875      0.61815984      0.62984520      0.83444530      0.83907838      0.99935259
      0.47236181      0.73182193      0.00061504      0.00055041      0.16215866      0.16615948      0.37054051      0.38132958      0.49972670      0.50031967      0.61842193      0.62930721      0.83433665      0.83836195      0.99940230
      0.47487437      0.73143969      0.00059169      0.00049626      0.16278071      0.16632475      0.37108239      0.38103491      0.49973696      0.50030782      0.61870660      0.62874865      0.83413074      0.83778923      0.99945266
      0.47738693      0.73101604      0.00057035      0.00044183      0.16327134      0.16656841      0.37164147      0.38071748      0.49975044      0.50029289      0.61901481      0.62817296      0.83385912      0.83733611      0.99950348
      0.47989950      0.73057827      0.00055142      0.00038736      0.16367049      0.16684375      0.37221409      0.38037664      0.49976740      0.50027462      0.61934734      0.62758409      0.83357246      0.83695860      0.99955458
      0.48241206      0.73015336      0.00053513      0.00033303      0.16402424      0.16709864      0.37279627      0.38001195      0.49978801      0.50025285      0.61970477      0.62698631      0.83332042      0.83661284      0.99960582
      0.48492462      0.72976150      0.00052155      0.00027899      0.16436786      0.16729250      0.37338387      0.37962319      0.49981230      0.50022754      0.62008745      0.62638406      0.83313894      0.83626776      0.99965709
      0.48743719      0.72941507      0.00051058      0.00022536      0.16472121      0.16740104      0.37397273      0.37921040      0.49984015      0.50019882      0.62049547      0.62578172      0.83304842      0.83590693      0.99970833
      0.48994975      0.72912006      0.00050202      0.00017220      0.16509097      0.16741388      0.37455885      0.37877389      0.49987131      0.50016695      0.62092867      0.62518354      0.83305658      0.83552570      0.99975949
      0.49246231      0.72887763      0.00049561      0.00011952      0.16547432      0.16733091      0.37513848      0.37831420      0.49990535      0.50013236      0.62138661      0.62459343      0.83316183      0.83512804      0.99981058
      0.49497487      0.72868540      0.00049107      0.00006730      0.16586185      0.16715933      0.37570819      0.37783219      0.49994171      0.50009560      0.62186853      0.62401496      0.83335584      0.83472394      0.99986164
      0.49748744      0.72853845      0.00048820      0.00001548      0.16623981      0.16691138      0.37626492      0.37732902      0.49997972      0.50005735      0.62237336      0.62345125      0.83362564      0.83432752      0.99991274
      0.50000000      0.72842732      0.00048686      0.16659079      0.16660357      0.37680362      0.37680858      0.50001824      0.50001874      0.62289638      0.62290831      0.83394634      0.83396434      0.99996374      0.99996422
